# DO NOT EDIT THIS FILE MANUALLY.
# Use the CLI instead:
#
#    yarn content add-redirect <fromURL> <toURL>
#
# FROM-URL	TO-URL
/pt-PT/docs/DOM/element	/pt-PT/docs/Web/API/Element
/pt-PT/docs/DOM/element.appendChild	/pt-PT/docs/Web/API/Node/appendChild
/pt-PT/docs/DOM/element.clientLeft	/pt-PT/docs/Web/API/Element/clientLeft
/pt-PT/docs/DOM/element.clientTop	/pt-PT/docs/Web/API/Element/clientTop
/pt-PT/docs/DOM/element.cloneNode	/pt-PT/docs/Web/API/Node/cloneNode
/pt-PT/docs/DOM/element.insertBefore	/pt-PT/docs/Web/API/Node/insertBefore
/pt-PT/docs/DOM:document.getElementsByClassName	/pt-PT/docs/Web/API/Document/getElementsByClassName
/pt-PT/docs/DOM:element	/pt-PT/docs/Web/API/Element
/pt-PT/docs/DOM:element.appendChild	/pt-PT/docs/Web/API/Node/appendChild
/pt-PT/docs/DOM:element.clientLeft	/pt-PT/docs/Web/API/Element/clientLeft
/pt-PT/docs/DOM:element.clientTop	/pt-PT/docs/Web/API/Element/clientTop
/pt-PT/docs/DOM:element.cloneNode	/pt-PT/docs/Web/API/Node/cloneNode
/pt-PT/docs/DOM:element.insertBefore	/pt-PT/docs/Web/API/Node/insertBefore
/pt-PT/docs/DOM_Inspector	/pt-PT/docs/orphaned/Tools/Add-ons/DOM_Inspector
/pt-PT/docs/DOM_Inspector/Introduction_to_DOM_Inspector	/pt-PT/docs/orphaned/Tools/Add-ons/DOM_Inspector/Introduction_to_DOM_Inspector
/pt-PT/docs/Desenhando_texto_usando_canvas	/pt-PT/docs/orphaned/Desenhando_texto_usando_canvas
/pt-PT/docs/Desenvolver_Mozilla	/pt-PT/docs/Mozilla/Developer_guide
/pt-PT/docs/Desenvolvimento_Mozilla	/pt-PT/docs/Mozilla/Developer_guide
/pt-PT/docs/Desenvolvimento_Web	/pt-PT/docs/Web/Guide
/pt-PT/docs/Eventos_online_e_offline	/pt-PT/docs/Web/API/NavigatorOnLine/Online_and_offline_events
/pt-PT/docs/FAQ_Extensões	/pt-PT/docs/orphaned/FAQ_Extensões
/pt-PT/docs/Firefox_1.5_para_Desenvolvedores	/pt-PT/docs/Mozilla/Firefox/Releases/1.5
/pt-PT/docs/Firefox_2_para_desenvolvedores	/pt-PT/docs/Mozilla/Firefox/Releases/2
/pt-PT/docs/Firefox_3.5_para_desenvolvedores	/pt-PT/docs/Mozilla/Firefox/Releases/3.5
/pt-PT/docs/Firefox_3.6_para_desenvolvedores	/pt-PT/docs/Mozilla/Firefox/Releases/3.6
/pt-PT/docs/Firefox_3_para_desenvolvedores	/pt-PT/docs/orphaned/Firefox_3_para_desenvolvedores
/pt-PT/docs/Firefox_4_para_desenvolvedores	/pt-PT/docs/Mozilla/Firefox/Releases/4
/pt-PT/docs/Firefox_5_para_desenvolvedores	/pt-PT/docs/Mozilla/Firefox/Releases/5
/pt-PT/docs/Firefox_6_para_desenvolvedores	/pt-PT/docs/Mozilla/Firefox/Releases/6
/pt-PT/docs/Folhas_de_estilo_alternativas	/pt-PT/docs/Web/CSS/Alternative_style_sheets
/pt-PT/docs/Glossário	/pt-PT/docs/Glossary
/pt-PT/docs/Glossário/404	/pt-PT/docs/Glossary/404
/pt-PT/docs/Glossário/502	/pt-PT/docs/Glossary/502
/pt-PT/docs/Glossário/AJAX	/pt-PT/docs/Glossary/AJAX
/pt-PT/docs/Glossário/API	/pt-PT/docs/conflicting/Glossary/API
/pt-PT/docs/Glossário/ARIA	/pt-PT/docs/Glossary/ARIA
/pt-PT/docs/Glossário/Acessibilidade	/pt-PT/docs/Glossary/Accessibility
/pt-PT/docs/Glossário/Argumento	/pt-PT/docs/Glossary/Argument
/pt-PT/docs/Glossário/Assinatura	/pt-PT/docs/Glossary/Signature
/pt-PT/docs/Glossário/BigInt	/pt-PT/docs/Glossary/BigInt
/pt-PT/docs/Glossário/CIA	/pt-PT/docs/Glossary/CIA
/pt-PT/docs/Glossário/CRLF	/pt-PT/docs/Glossary/CRLF
/pt-PT/docs/Glossário/CRUD	/pt-PT/docs/Glossary/CRUD
/pt-PT/docs/Glossário/Cabeçalho_de_entidade	/pt-PT/docs/Glossary/Entity_header
/pt-PT/docs/Glossário/Cache	/pt-PT/docs/Glossary/Cache
/pt-PT/docs/Glossário/Compilar	/pt-PT/docs/Glossary/Compile
/pt-PT/docs/Glossário/Compressao_GZip	/pt-PT/docs/Glossary/GZip_compression
/pt-PT/docs/Glossário/DOM	/pt-PT/docs/Glossary/DOM
/pt-PT/docs/Glossário/ECMA	/pt-PT/docs/Glossary/ECMA
/pt-PT/docs/Glossário/Eixo_principal	/pt-PT/docs/Glossary/Main_Axis
/pt-PT/docs/Glossário/Eixo_transversal	/pt-PT/docs/Glossary/Cross_Axis
/pt-PT/docs/Glossário/Elemento	/pt-PT/docs/Glossary/Element
/pt-PT/docs/Glossário/Etiqueta	/pt-PT/docs/Glossary/Tag
/pt-PT/docs/Glossário/Extensoes_da_Web	/pt-PT/docs/Glossary/WebExtensions
/pt-PT/docs/Glossário/Favicon	/pt-PT/docs/Glossary/Favicon
/pt-PT/docs/Glossário/Flexbox	/pt-PT/docs/Glossary/Flexbox
/pt-PT/docs/Glossário/GCS	/pt-PT/docs/Glossary/SCM
/pt-PT/docs/Glossário/Git	/pt-PT/docs/Glossary/Git
/pt-PT/docs/Glossário/HTML	/pt-PT/docs/Glossary/HTML
/pt-PT/docs/Glossário/Hipertexto	/pt-PT/docs/Glossary/Hypertext
/pt-PT/docs/Glossário/IANA	/pt-PT/docs/Glossary/IANA
/pt-PT/docs/Glossário/ISP	/pt-PT/docs/Glossary/ISP
/pt-PT/docs/Glossário/Idempotent	/pt-PT/docs/Glossary/Idempotent
/pt-PT/docs/Glossário/IndexedDB	/pt-PT/docs/Glossary/IndexedDB
/pt-PT/docs/Glossário/Lazy_load	/pt-PT/docs/Glossary/Lazy_load
/pt-PT/docs/Glossário/Metadados	/pt-PT/docs/Glossary/Metadata
/pt-PT/docs/Glossário/MitM	/pt-PT/docs/Glossary/MitM
/pt-PT/docs/Glossário/Modo_de_operação_de_cifra_de_bloco	/pt-PT/docs/Glossary/Block_cipher_mode_of_operation
/pt-PT/docs/Glossário/Motor	/pt-PT/docs/Glossary/Engine
/pt-PT/docs/Glossário/Navegador	/pt-PT/docs/Glossary/Browser
/pt-PT/docs/Glossário/Node.js	/pt-PT/docs/Glossary/Node.js
/pt-PT/docs/Glossário/OOP	/pt-PT/docs/Glossary/OOP
/pt-PT/docs/Glossário/OTA	/pt-PT/docs/Glossary/OTA
/pt-PT/docs/Glossário/Objeto	/pt-PT/docs/Glossary/Object
/pt-PT/docs/Glossário/Polyfill	/pt-PT/docs/Glossary/Polyfill
/pt-PT/docs/Glossário/Prototype-based_programming	/pt-PT/docs/Glossary/Prototype-based_programming
/pt-PT/docs/Glossário/Referencia_de_objeto	/pt-PT/docs/Glossary/Object_reference
/pt-PT/docs/Glossário/Servidor	/pt-PT/docs/Glossary/Server
/pt-PT/docs/Glossário/UTF-8	/pt-PT/docs/Glossary/UTF-8
/pt-PT/docs/Glossário/Valor	/pt-PT/docs/Glossary/Value
/pt-PT/docs/Glossário/Viewport	/pt-PT/docs/Glossary/Viewport
/pt-PT/docs/Glossário/Viewport_Visual	/pt-PT/docs/Glossary/Visual_Viewport
/pt-PT/docs/Glossário/WHATWG	/pt-PT/docs/Glossary/WHATWG
/pt-PT/docs/Glossário/WebRTC	/pt-PT/docs/Glossary/WebRTC
/pt-PT/docs/Glossário/WebVTT	/pt-PT/docs/Glossary/WebVTT
/pt-PT/docs/Glossário/World_Wide_Web	/pt-PT/docs/Glossary/World_Wide_Web
/pt-PT/docs/Glossário/Wrapper	/pt-PT/docs/Glossary/Wrapper
/pt-PT/docs/Glossário/XML	/pt-PT/docs/Glossary/XML
/pt-PT/docs/Glossário/booliano	/pt-PT/docs/Glossary/Boolean
/pt-PT/docs/Guia_do_desenvolvedor	/pt-PT/docs/Mozilla/Developer_guide
/pt-PT/docs/HTML	/pt-PT/docs/Web/HTML
/pt-PT/docs/HTML/Aplicar_cor__elementos_HTML_utilizando_CSS	/pt-PT/docs/Web/HTML/Applying_color
/pt-PT/docs/HTML/Atributos	/pt-PT/docs/Web/HTML/Attributes
/pt-PT/docs/HTML/Atributos_globais	/pt-PT/docs/Web/HTML/Global_attributes
/pt-PT/docs/HTML/Element	/pt-PT/docs/Web/HTML/Element
/pt-PT/docs/HTML/Element/Audio	/pt-PT/docs/Web/HTML/Element/audio
/pt-PT/docs/HTML/Element/figcaption	/pt-PT/docs/Web/HTML/Element/figcaption
/pt-PT/docs/HTML/Element/figure	/pt-PT/docs/Web/HTML/Element/figure
/pt-PT/docs/HTML/Element/progress	/pt-PT/docs/Web/HTML/Element/progress
/pt-PT/docs/HTML/Elemento	/pt-PT/docs/Web/HTML/Element
/pt-PT/docs/HTML/Elemento/Audio	/pt-PT/docs/Web/HTML/Element/audio
/pt-PT/docs/HTML/Elemento/Video	/pt-PT/docs/Web/HTML/Element/video
/pt-PT/docs/HTML/Elemento/figcaption	/pt-PT/docs/Web/HTML/Element/figcaption
/pt-PT/docs/HTML/Elemento/head	/pt-PT/docs/Web/HTML/Element/head
/pt-PT/docs/HTML/Elemento/nav	/pt-PT/docs/Web/HTML/Element/nav
/pt-PT/docs/HTML/Elemento/progress	/pt-PT/docs/Web/HTML/Element/progress
/pt-PT/docs/HTML/Elemento/progress/progress	/pt-PT/docs/Web/HTML/Element/progress
/pt-PT/docs/HTML/HTML5	/pt-PT/docs/Web/Guide/HTML/HTML5
/pt-PT/docs/HTML/HTML5/Forms_no_HTML5	/pt-PT/docs/orphaned/Learn/HTML/Forms/HTML5_updates
/pt-PT/docs/HTML/HTML5/Introdução_ao_HTML5	/pt-PT/docs/Web/Guide/HTML/HTML5/Introduction_to_HTML5
/pt-PT/docs/HTML/HTML5/Parser_HTML5	/pt-PT/docs/Web/Guide/HTML/HTML5/HTML5_Parser
/pt-PT/docs/HTML/Referencia	/pt-PT/docs/Web/HTML/Reference
/pt-PT/docs/HTML/Tipos_de_hiperligacao	/pt-PT/docs/Web/HTML/Link_types
/pt-PT/docs/HTMLToDelete	/en-US/docs/Web/HTML
/pt-PT/docs/HTMLToDelete/Aplicar_cor__elementos_HTML_utilizando_CSS	/pt-PT/docs/Web/HTML/Applying_color
/pt-PT/docs/HTMLToDelete/Atributos	/pt-PT/docs/Web/HTML/Attributes
/pt-PT/docs/HTMLToDelete/Atributos_globais	/pt-PT/docs/Web/HTML/Global_attributes
/pt-PT/docs/HTMLToDelete/Element	/pt-PT/docs/Web/HTML/Element
